source_split,seed,backbone,source_hospital,target_hospital,metric,status,n,draws,estimate,ci_lower,ci_upper,standard_error,confidence,cluster_columns,number_expected_runs,number_completed_runs,missing_runs_detail,protocol_hash,git_commit,setting,population
val,42,resnet50,1,4,hcs,complete,29919,2000,-0.0802511848956792,-0.1309362145240281,-0.0353297097983721,0.0246054211799771,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,42,resnet50,1,4,hce,complete,29919,2000,0.0942501320767229,-0.1102246428657944,0.2872119612146723,0.1075236237777221,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,0,hcs,complete,29940,2000,-0.1112275156732163,-0.1586762712041297,-0.0702274482470755,0.0230694709577867,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,0,hce,complete,29940,2000,0.0517803573188939,-0.1270457458874129,0.2385977383322574,0.0974819085466836,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,3,hcs,complete,29787,2000,-0.0679587796496139,-0.1359329409190903,-0.021314697184753,0.0280724146154324,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,3,hce,complete,29787,2000,0.0895949550019924,-0.1764058562187205,0.3523910517005109,0.1458778016193554,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,4,hcs,complete,29919,2000,-0.1102556406725798,-0.173480420829564,-0.0236526221479364,0.0391035570366665,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,101,resnet50,1,4,hce,complete,29919,2000,-0.1329378480451022,-0.3224505044714803,0.0326424027725989,0.088584381347082,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,primary,hospital1
val,11,resnet50,1,0,hcs,complete,30000,2000,-0.0789419816329763,-0.1128201379368683,-0.0351153193639876,0.0196341853231531,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,0,hce,complete,30000,2000,0.0888770813188136,-0.0910354788295692,0.2736957808018959,0.0957241038482174,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,3,hcs,complete,30000,2000,-0.0416966964277247,-0.0730711288307124,-0.0011094596675107,0.0185032874246795,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,3,hce,complete,30000,2000,0.096910838721885,-0.170822146307761,0.2888653931010768,0.1259924847282998,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,4,hcs,complete,30000,2000,-0.1063184351452418,-0.1661584925483798,-0.0463849968982322,0.0314364433494216,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,4,hce,complete,30000,2000,-0.0265532261022012,-0.1520000016173734,0.0985297057224397,0.066342830795973,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,0,hcs,complete,30000,2000,-0.0791513302285987,-0.1160481434359589,-0.0440044209888742,0.0175443362852053,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,0,hce,complete,30000,2000,0.0694803396025974,-0.0751571437756632,0.1924629629220233,0.0735774184916088,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,3,hcs,complete,30000,2000,-0.0345224689500679,-0.0656224672155753,0.0040188121294115,0.0177590853315312,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,3,hce,complete,30000,2000,0.1120811125229939,-0.1128873689991002,0.2802817399368128,0.1118889401123765,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,4,hcs,complete,30000,2000,-0.0501426256435902,-0.088137157684309,-0.0171583447953748,0.0169650667347111,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,42,resnet50,1,4,hce,complete,30000,2000,0.0748465047663033,-0.1323179978910478,0.2444596732400941,0.1067129816285154,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,0,hcs,complete,30000,2000,-0.1109637054693162,-0.1634835711359422,-0.0547972002857667,0.0263944399407386,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,0,hce,complete,30000,2000,0.018069234033558,-0.1196754924826629,0.2056183581398558,0.0839229673697491,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,3,hcs,complete,30000,2000,-0.0821331421270094,-0.1376698511305308,-0.0322193047055024,0.0261078642324326,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,3,hce,complete,30000,2000,0.0343880635719769,-0.1756793360472882,0.2153932165840644,0.1035013810959932,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,4,hcs,complete,30000,2000,-0.1181300423943883,-0.1802510102401656,-0.0580900833167333,0.031706235066404,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,101,resnet50,1,4,hce,complete,30000,2000,-0.2495316049001787,-0.4032320134583232,-0.1353984640020978,0.0648061364600708,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,random_paired,hospital1
val,11,resnet50,1,0,hcs,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,11,resnet50,1,0,hce,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,11,resnet50,1,3,hcs,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,11,resnet50,1,3,hce,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,11,resnet50,1,4,hcs,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,11,resnet50,1,4,hce,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,0,hcs,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,0,hce,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,3,hcs,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,3,hce,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,4,hcs,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,42,resnet50,1,4,hce,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,0,hcs,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,0,hce,complete,29940,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,3,hcs,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,3,hce,complete,29787,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,4,hcs,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
val,101,resnet50,1,4,hce,complete,29919,2000,0.0,0.0,0.0,0.0,0.95,source_physical_id;within_physical_id;cross_physical_id,3,3,[],ab44aaa68bdd7a9e871f3edb1e9a6b959a61068c2b18786588d37e44da2d2b04,feede087cae4e0f2ae896cfa7c0cffcdc9030608,roi_only,hospital1
